date,open,high,low,close,volume,rsi_14,bb_mid,bb_upper,bb_lower,bb_width,bb_pctb,atr_14,natr_14,macd,macd_signal,macd_hist,ppo,ppo_signal,ppo_hist,ret_1d,ret_5d,ret_10d,ret_21d,ret_42d,ret_63d,fwd_ret_1d,fwd_ret_5d,fwd_ret_21d,DTWEXBGS,DFII10,M2SL,WALCL,gold,btc_gold_ratio,fear_greed,funding_rate
2022-02-26,39219.16,40348.45,38573.18,39116.72,29361.2568,45.61835781325569,41072.928,46161.1442106763,35984.7117893237,0.24776496142063692,0.3077707472517181,2224.7065290007754,5.68735448422254,-762.3300864314879,-482.6946811224482,-279.6354053090397,-1.8980645704588706,-1.2018620275648937,-0.6962025428939769,-0.0026122429413982795,0.05697554269112537,-0.10842156414934179,-0.05475418527453202,-0.09208855478412203,-0.22386936737271645,-0.03624153558887355,0.08531594673582044,0.07885144766739116,115.2577,-0.57,21724.8,8928129.0,1886.5,20.73507553670819,26.0,8.982e-05
2022-02-27,39116.73,39855.7,37000.0,37699.07,46229.44719,40.9550921789883,40765.882000000005,45892.03734091787,35639.72665908214,0.25149242893446366,0.2008662636966757,2269.7774912150057,6.0207784733549286,-841.6451190557927,-554.4847687091171,-287.1603503466756,-2.1051130083952048,-1.382512223730956,-0.7226007846642488,-0.03624153558887355,-0.01389629647455315,-0.06951947023005889,-0.11046965293539279,-0.1247360793616964,-0.25753409765223334,0.14485582800848928,0.03845161167105715,0.09451267630739957,115.2577,-0.57,21724.8,8928129.0,1886.5,19.9836045587066,26.0,2.2496666666666664e-05
2022-02-28,37699.08,44225.84,37450.17,43160.0,73945.63858,58.537781841640715,40721.7325,45743.18870184662,35700.276298153374,0.24662291575372558,0.742784901629067,2591.6269561282197,6.004696376571408,-458.5653854246266,-535.3008920522191,76.73550662759249,-1.1402425700117806,-1.334058292987121,0.19381572297534033,0.14485582800848928,0.15865740707183695,0.07968992186006862,-0.0155107243409498,0.022709554751689565,-0.14874212645636897,0.029221501390175986,-0.08716496756255798,-0.04999420759962925,115.2224,-0.79,21724.8,8928129.0,1899.4000244140625,22.722964854817373,20.0,-0.00011846333333333334
2022-03-01,43160.0,44949.0,42809.98,44421.2,61743.09873,61.396869204630086,40724.1565,45753.07474470042,35695.23825529958,0.24697470380757527,0.8675784055443755,2559.2978878333465,5.761433477333676,-52.59732761759369,-438.760179165294,386.1628515477003,-0.12978042022287162,-1.0932027184342712,0.9634222982113996,0.029221501390175986,0.1589990505439869,0.10833632532809445,0.008587291643914252,0.04885422500691816,-0.0656772058740015,-0.011891169081429398,-0.1350794215374641,-0.046308294237886405,115.7962,-0.9,21786.9,8928129.0,1942.4000244140625,22.869233649953202,51.0,8.123e-05
2022-03-02,44421.2,45400.0,43334.09,43892.98,57782.65081,59.544894767415315,40744.033500000005,45821.975833281605,35666.091166718405,0.2492606596389923,0.81006127022764,2524.0558958452507,5.750477401728592,223.93100630663685,-306.22194207090786,530.1529483775447,0.5491573887545778,-0.7647306969965014,1.313888085751079,-0.011891169081429398,0.11917156839372178,0.14343673061297757,-0.010811597756459346,0.05359984311093546,-0.05534700996413189,-0.032783830124999525,-0.134531307739871,-0.02301552548949748,115.7623,-0.85,21786.9,8904455.0,1920.9000244140625,22.85021575414306,52.0,6.497666666666666e-05
2022-03-03,43892.99,44101.12,41832.28,42454.0,50940.61021,54.703930325781016,40748.047,45831.536677915494,35664.5573220845,0.2495083839436769,0.6677934950287471,2505.826188999162,5.902450155460408,323.2419117309619,-180.32917131053392,503.5710830414958,0.7902953291354621,-0.45372549177010874,1.2440208209055708,-0.032783830124999525,0.08531594673582044,0.1471524117924261,-0.02394365938130527,0.04358530819492468,-0.09904040396537672,-0.07785697460781071,-0.08770363216658039,0.03621472652753566,115.9495,-0.83,21786.9,8904455.0,1934.4000244140625,21.946856629543046,39.0,0.0001
2022-03-04,42454.0,42527.3,38550.0,39148.66,61964.68498,45.54448418552168,40594.5865,45676.557239248265,35512.61576075173,0.2503767707671202,0.35773958822381197,2610.9314612135076,6.66927414939236,133.69208650237124,-117.5249197479529,251.21700625032412,0.3279051376458229,-0.2973993658869224,0.6253045035327454,-0.07785697460781071,0.03845161167105715,0.02402098020079868,-0.07611012766636305,0.07417552491664914,-0.15293681341447818,0.006368034052761873,0.07134471524695862,0.13192022408940685,116.6503,-0.93,21786.9,8904455.0,1965.0999755859375,19.92196859517388,33.0,0.0001
2022-03-05,39148.65,39613.24,38407.59,39397.96,30363.13341,46.27514656168861,40461.8015,45521.984744067755,35401.61825593225,0.25012150010511786,0.39488112893468985,2510.5542139839717,6.372294946195113,3.5480116195467417,-93.31033347445297,96.85834509399972,0.008723941200902578,-0.23617470446935743,0.24489864567026,0.006368034052761873,-0.08716496756255798,0.057663071768302876,-0.06679422718389161,0.12336369613776688,-0.17443897185089263,-0.024802045588147248,0.0006101838775409707,0.12978616151699218,116.6503,-0.93,21786.9,8904455.0,1965.0999755859375,20.048832369586,22.0,7.218666666666667e-05
2022-03-06,39397.97,39693.87,38088.57,38420.81,39677.26158,43.79475302219046,40256.045,45295.7356701624,35216.354329837595,0.25038180825574907,0.31792186067435163,2445.8931986994025,6.366063596002799,-176.40644034414436,-109.92955484839125,-66.47688549575311,-0.43553670829856944,-0.2760471052351999,-0.15948960306336957,-0.024802045588147248,-0.1350794215374641,0.002442129234035084,-0.08638606009560179,0.06004378589332715,-0.18748331965068865,-0.011264988947395915,0.008036269927677253,0.2188124092126118,116.6503,-0.93,21786.9,8904455.0,1965.0999755859375,19.551580315166404,22.0,1.704e-05
2022-03-07,38420.8,39547.57,37155.0,37988.0,63994.11559,42.70293257625316,39928.202000000005,44635.2686495723,35221.13535042771,0.235776539578331,0.29390540389137054,2442.084398792302,6.428567965653107,-349.912219628015,-157.926087804316,-191.986131823699,-0.8679041904435845,-0.39441852227687685,-0.4734856681667076,-0.011264988947395915,-0.134531307739871,-0.031392046287567976,-0.10691993641142061,0.03621487519895483,-0.18210570962901085,0.019549068126776703,0.0215689164999473,0.24044987890912917,117.3278,-0.99,21786.9,8904455.0,1993.9000244140625,19.052108698962147,23.0,-3.9473333333333334e-05
2022-03-08,37988.01,39362.08,37867.65,38730.63,55583.06638,45.22619232675923,39671.0555,44018.81004699805,35323.300953001955,0.21919026313771997,0.39184928796758645,2374.3947988785662,6.130534925144689,-422.6210527463991,-210.86508079273264,-211.75597195366643,-1.0513114484159876,-0.525797107504699,-0.5255143409112886,0.019549068126776703,-0.08770363216658039,-0.009870203841221947,-0.13052527272506864,0.04795429013007069,-0.1549436736464319,0.08290802395933139,-0.024613335750025223,0.22473608097776898,117.6176,-1.04,21786.9,8904455.0,2040.0999755859375,18.98467254717562,21.0,7.792666666666667e-05
2022-03-09,38730.63,42594.06,38656.45,41941.71,67392.58799,54.547033684424925,39742.356,44193.964293768615,35290.747706231385,0.22402337162742014,0.7470291470925987,2486.0530275300976,5.927400259860882,-218.61593849161,-212.41525233250812,-6.200686159101878,-0.5420882991534482,-0.5290553458344489,-0.01303295331899934,0.08290802395933139,0.07134471524695862,0.11253964620347401,-0.0440322143906261,0.13943118784525899,-0.03473833706971485,-0.0600764727999884,-0.05413084015887759,0.12222391504781283,116.5961,-0.9,21786.9,8910748.0,1985.9000244140625,21.11974897244631,22.0,8.925333333333334e-05
2022-03-10,41941.7,42039.63,38539.73,39422.0,71962.93154,47.6892084250694,39714.734000000004,44167.13449722348,35262.33350277653,0.2242190768405235,0.46712627264971407,2558.4706684208045,6.489956543099804,-257.2940291638806,-221.39100769878263,-35.90302146509799,-0.6390599706498853,-0.5510562707975363,-0.08800369985234902,-0.0600764727999884,0.0006101838775409707,-0.08660797034291012,-0.026994473747213976,0.060869050406215264,-0.08496085748419702,-0.01756455786109279,-0.003593678656587662,0.15444016031657437,116.7401,-0.88,21786.9,8910748.0,1998.0999755859375,19.729743497163902,28.0,3.120333333333333e-05
2022-03-11,39422.01,40236.26,38223.6,38729.57,59018.7642,45.978484502551225,39647.254,44117.27217710329,35177.23582289671,0.22548942113889087,0.39735120041562233,2519.484192105033,6.505324464240199,-339.9018320647956,-245.09317257198524,-94.80865949281036,-0.8466249423175286,-0.6101700051015347,-0.23645493721599387,-0.01756455786109279,0.008036269927677253,-0.1281286863029364,-0.031141649514039527,0.026858493987786947,-0.06824994562926678,0.0020085428265792515,0.06156613667541366,0.19504270251386724,117.0192,-0.94,21786.9,8910748.0,1982.699951171875,19.533752435465026,22.0,-4.4239999999999997e-05
2022-03-12,38729.57,39486.71,38660.52,38807.36,24034.36432,46.21192617509353,39668.2775,44117.24217341041,35219.31282658959,0.2243084375625037,0.40324518588051084,2398.5346069546736,6.180617818255799,-394.54404992658965,-274.98334804290613,-119.56070188368352,-0.9851639489458266,-0.6851687938703932,-0.2999951550754334,0.0020085428265792515,0.0215689164999473,-0.11586408578319363,-0.031732443561081625,0.016782107190430384,-0.06891549707363809,-0.026541872469552308,0.054385044486406686,0.1804719517122526,117.0192,-0.94,21786.9,8910748.0,1982.699951171875,19.572986813795456,22.0,-2.3466666666666657e-06
2022-03-13,38807.35,39310.0,37578.51,37777.34,32791.82359,43.52965072612244,39706.7365,44071.377904006215,35342.09509599378,0.21984387480478107,0.27897422475199807,2350.888563600768,6.223012429146066,-515.0255134943582,-322.9917811331966,-192.03373236116158,-1.2914274600884348,-0.8064205271140016,-0.4850069329744332,-0.026541872469552308,-0.024613335750025223,-0.11015828897159285,-0.015879119147188092,-0.0027564717162034125,-0.09763088736981262,0.05013666923081428,0.10535866209743738,0.22844408844031916,117.0192,-0.94,21786.9,8910748.0,1982.699951171875,19.053483093935466,21.0,-3.661e-05
2022-03-14,37777.35,39947.12,37555.0,39671.37,46945.45375,49.35126931921351,39778.7885,44088.0342296629,35469.5427703371,0.2166604812342588,0.48753627586603154,2353.8336662007137,5.933330929082393,-452.4598736857006,-348.8853996436974,-103.5744740420032,-1.134984510355094,-0.8721333237622201,-0.2628511865928739,0.05013666923081428,-0.05413084015887759,0.013351925710867185,0.07196277793870332,0.031311855127395205,-0.05143452721251163,-0.00985698250400735,0.06376790113373931,0.17415934967710966,117.1506,-0.79,21786.9,8910748.0,1959.5999755859375,20.244626706600116,23.0,-3.9999999999999996e-05
2022-03-15,39671.37,39887.61,38098.33,39280.33,46015.54926,48.245413961947776,39880.3045,44031.479966057144,35729.12903394285,0.20818173372057108,0.4277343845248413,2313.508404329234,5.889737699070333,-429.4790462152596,-365.00412895800986,-64.47491725724973,-1.0785090516875309,-0.9134084693472823,-0.1651005823402486,-0.00985698250400735,-0.003593678656587662,-0.002985687583824115,0.027465104277153873,0.015137516639923243,-0.08071652957491215,0.04668163429380545,0.05045222379750869,0.1582782018379174,117.246,-0.69,21786.9,8910748.0,1928.5,20.368332901218565,21.0,6.421e-05
2022-03-16,39280.33,41718.0,38828.48,41114.0,88120.76167,53.50651648143317,40019.644,44138.27474968164,35901.01325031836,0.20583045414804974,0.6328543472954685,2354.6520897342884,5.7271296632151785,-260.3041067872473,-344.06412452385734,83.76001773661005,-0.6521086780806825,-0.8611485110939624,0.20903983301327989,0.04668163429380545,0.06156613667541366,0.07009716869581872,0.10373124732047057,0.11431046314595794,-0.06351915806468222,-0.004769664834362919,-0.0027180522449773425,0.05001872841367905,116.8073,-0.61,21786.9,8954306.0,1908.0,21.548218029350103,24.0,8.623666666666666e-05
2022-03-17,41114.01,41478.82,40500.0,40917.9,37189.38087,52.887331128465384,40104.5805,44223.768909697246,35985.39209030275,0.20542234120600017,0.5987232701089026,2256.3783690389823,5.514404133738491,-140.43651485034206,-303.3386025891543,162.9020877388122,-0.3511667133588834,-0.7591521515469466,0.4079854381880632,-0.004769664834362919,0.054385044486406686,0.07712698746972735,0.06759401480045124,0.09665329370670417,-0.03858566155021681,0.020519381493185218,0.03534467800155916,0.06174046077633499,116.0467,-0.71,21786.9,8954306.0,1942.0999755859375,21.068894760505284,27.0,0.0001
2022-03-18,40917.89,42325.02,40135.04,41757.51,45408.00969,55.273825649893524,40236.62,44391.623488695215,36081.61651130479,0.2065284553570957,0.6830191002411892,2251.6356283933405,5.392169284982128,22.05469267686567,-238.2599435359503,260.31463621281597,0.05496875976116519,-0.5963279692853243,0.6512967290464895,0.020519381493185218,0.10535866209743738,0.07815209822303437,0.0647219204281988,0.004408016981665375,-0.030247357405812636,0.010623717745622097,0.026947248530863055,0.011842181202854185,116.1378,-0.72,21786.9,8954306.0,1928.199951171875,21.65621359684281,25.0,7.220666666666666e-05
2022-03-19,41757.51,42400.0,41499.29,42201.13,29067.18108,56.526857100168606,40461.723000000005,44524.67419037484,36398.77180962517,0.20082937102677684,0.7140570878774845,2155.1409406509592,5.106832306743823,184.49977330158436,-153.7080001684434,338.20777347002775,0.458086081306271,-0.3854451591670052,0.8435312404732762,0.010623717745622097,0.06376790113373931,0.006185250911324269,0.07885144766739116,0.019779815618113927,-0.020498422975056663,-0.022251062945470856,0.042423745525297596,0.013100123148361176,116.1378,-0.72,21786.9,8954306.0,1928.199951171875,21.886283097534573,28.0,0.0001
2022-03-20,42201.13,42296.26,40911.0,41262.11,30653.33468,53.13359190000031,40366.828499999996,44249.063071980534,36484.59392801946,0.192347762568493,0.6153049208388345,2100.1494448901767,5.089777146370306,234.76142024913133,-76.01411608492845,310.7755363340598,0.5818234752731919,-0.1919914322789658,0.7738149075521576,-0.022251062945470856,0.05045222379750869,0.04667723606108276,0.09451267630739957,-0.026397759177666735,-0.04201254374686281,-0.006297787485904149,0.07394314057133777,0.021732771300352782,116.1378,-0.72,21786.9,8954306.0,1928.199951171875,21.39929003468894,31.0,0.0001
2022-03-21,41262.11,41544.22,40467.94,41002.25,39426.24877,52.19973456632185,40195.881,43597.8049543764,36793.9570456236,0.1692672915603665,0.6185166116018918,2027.0159131123069,4.9436699525326215,250.73528700006864,-10.664235467929032,261.39952246799766,0.6206684284659331,-0.029459460129986046,0.6501278885959191,-0.006297787485904149,-0.0027180522449773425,0.058680744454431055,-0.04999420759962925,-0.06472948556785707,-0.02841999904269088,0.03321476260449119,0.08558115713162073,-0.03589559109561069,115.9398,-0.58,21786.9,8954306.0,1928.5999755859375,21.260111230449905,30.0,2.9843333333333336e-05
2022-03-22,41002.26,43361.0,40875.51,42364.13,59454.94294,56.51344016226725,40119.438500000004,43227.59601490832,37011.28098509169,0.15494521514344298,0.8610968056209031,2059.764062175713,4.862047355099027,369.03304257986747,65.27522014163027,303.7578224382372,0.9102197858829536,0.1584763890726019,0.7517433968103517,0.03321476260449119,0.03534467800155916,0.09165194437343827,-0.046308294237886405,-0.03811866542212505,0.0002835749426473022,0.012242196405308103,0.10536342891970185,-0.05403604417227492,116.0824,-0.53,21786.9,8954306.0,1920.699951171875,22.056610130151984,26.0,0.0001
2022-03-23,42364.13,43025.96,41751.47,42882.76,40828.87039,58.06545408999188,40140.8765,43321.89359855709,36959.8594014429,0.15849265765569892,0.9309759135283677,2003.6730577345907,4.672444259032279,498.8831582896164,151.9968077712275,346.8863505183889,1.2252579033265965,0.3718326919234008,0.8534252114031957,0.012242196405308103,0.026947248530863055,0.13514503668071942,-0.02301552548949748,-0.033578288642210796,0.02935068906608529,0.025854212741903693,0.09886140724151149,-0.040458449969171806,116.005,-0.62,21786.9,8962474.0,1936.5999755859375,22.143323629354793,31.0,9.004666666666667e-05
2022-03-24,42882.76,44220.89,42560.46,43991.46,56195.12374,61.249362116110305,40383.0165,43958.79747695077,36807.235523049225,0.17709330737840118,1.0045671873165287,1979.1556964678343,4.498954334472724,683.3756061158929,258.2725674401606,425.10303867573225,1.668431405826552,0.631152434704031,1.0372789711225208,0.025854212741903693,0.042423745525297596,0.10889691986941696,0.03621472652753566,0.011403954069667988,0.08137846473935806,0.007312782981060417,0.07827291933479819,-0.09204241004958691,115.9599,-0.58,21786.9,8962474.0,1961.5999755859375,22.42631553197261,40.0,5.19e-06
2022-03-25,43991.46,45094.14,43579.0,44313.16,54614.43648,62.147422872465306,40628.7765,44575.853437023914,36681.699562976086,0.19429957173452733,0.9667230407190921,1946.0117181487033,4.391498412996733,845.7958930895766,375.77723257004385,470.0186605195327,2.0525234870861584,0.9154266451804566,1.1370968419057017,0.007312782981060417,0.07394314057133777,0.12812596024524248,0.13192022408940685,0.04576963132582379,0.21588100087500983,0.004470680944441696,0.06216731102002182,-0.08487907429756758,115.7921,-0.47,21786.9,8962474.0,1953.800048828125,22.680498972542615,47.0,5.143000000000001e-05
2022-03-26,44313.16,44792.99,44071.97,44511.27,23041.61741,62.720401093287,40933.2995,45096.95634942995,36769.64265057005,0.20343617056474764,0.9296668324732211,1858.51230970951,4.175374707820088,979.213201765946,496.4644264092243,482.7487753567217,2.362263559396584,1.2047940280236822,1.157469531372902,0.004470680944441696,0.08558115713162073,0.0826304908303741,0.12978616151699218,0.054322967975409364,0.26916075824702856,0.05204277478490282,0.022445326767805085,-0.09284300358089081,115.7921,-0.47,21786.9,8962474.0,1953.800048828125,22.78189624710959,51.0,4.209333333333333e-05
2022-03-27,44511.27,46999.0,44421.46,46827.76,41874.91071,68.68872205062371,41375.2875,46065.90500636989,36684.66999363011,0.22673522238944638,1.081210522132268,1909.871430444545,4.078502645534497,1257.3745324751726,648.646447622414,608.7280848527586,3.0044427936550933,1.5647237811499644,1.439719012505129,0.05204277478490282,0.10536342891970185,0.1444321433895679,0.2188124092126118,0.1135240071851058,0.2919945205555041,0.00628793689896745,-0.011622806642897388,-0.1526795217195953,115.7921,-0.47,21786.9,8962474.0,1953.800048828125,23.96752934267094,49.0,1.0176666666666669e-05
2022-03-28,46827.76,48189.84,46663.56,47122.21,58949.2614,69.36020139482008,41794.8665,46966.06129203244,36623.67170796755,0.2474559784528775,1.0150979332869208,1882.4720425556488,3.9948721474558364,1484.4670333729882,815.8105647725289,668.6564686004593,3.51427977481701,1.9546349798833735,1.5596447949336363,0.00628793689896745,0.09886140724151149,0.12847269868342237,0.24044987890912917,0.10782105673461073,0.28537261646438195,0.006633602286480356,-0.02782573228208096,-0.13414226539884277,116.1911,-0.49,21786.9,8962474.0,1939.5999755859375,24.294808513680643,60.0,0.0001
2022-03-29,47122.21,48096.47,46950.85,47434.8,36772.28457,70.09344199070044,42069.521,47824.14475147528,36314.89724852472,0.27357686109500884,0.9661711374809289,1829.839753801674,3.8575892673768495,1670.4074596220235,986.7299437424278,683.6775158795956,3.9187774658363748,2.347463477073974,1.5713139887624008,0.006633602286480356,0.07827291933479819,0.12401729527147753,0.22473608097776898,0.0648770699919139,0.2834674303377427,-0.007732930253737891,-0.021660257869749677,-0.12525867084925002,115.5679,-0.45,21786.9,8962474.0,1912.0,24.808995815899582,56.0,9.864666666666667e-05
2022-03-30,47434.79,47700.22,46445.42,47067.99,40947.2085,68.03589635727369,42451.8205,48475.489878630135,36428.15112136987,0.28378850695602714,0.8831692287409189,1788.7654856729832,3.8003863892912855,1767.7901017302647,1142.9419753399952,624.8481263902695,4.1154672045996366,2.7010642225791064,1.4144029820205302,-0.007732930253737891,0.06216731102002182,0.14070729780905533,0.12222391504781283,0.07280991102613976,0.27869692855128614,-0.033093616277219406,-0.010356932598991286,-0.12130962040231574,115.0818,-0.51,21786.9,8937142.0,1933.5,24.343413498836306,55.0,0.0001
2022-03-31,47067.99,47600.0,45200.0,45510.34,48645.12667,59.983628415046915,42790.859000000004,48694.511150231905,36887.2068497681,0.2759305276031921,0.7303219202958264,1832.4250938391988,4.026392889701986,1699.6843073509153,1254.2904417421794,445.39386560873595,3.9395534333457802,2.9487620647324415,0.9907913686133387,-0.033093616277219406,0.022445326767805085,0.10994738093641199,0.15444016031657437,0.12327665571617907,0.22470983662584332,0.016988447021050623,-0.00028103503511500705,-0.11053158469042412,115.2218,-0.52,21786.9,8937142.0,1949.199951171875,23.348215237045746,52.0,0.0001
2022-04-01,45510.35,46720.09,44200.0,46283.49,56271.06474,62.36460512924797,43164.6655,48951.90822875523,37377.422771244776,0.2681472293005596,0.769456859352331,1881.5440157078272,4.065259589775592,1688.6312284798987,1341.1585990897233,347.47262939017537,3.892951269431596,3.1375999056722725,0.7553513637593237,0.016988447021050623,-0.011622806642897388,0.09251600351523792,0.19504270251386724,0.15782710151786983,0.22713974975448448,-0.010208607864272912,-0.06725983714711226,-0.14204438775036188,115.4814,-0.41,21769.4,8937142.0,1919.0999755859375,24.11728966119588,50.0,8.939666666666668e-05
2022-04-02,46283.49,47213.0,45620.0,45811.0,37073.53582,60.014500587498055,43566.3485,48874.54817498998,38258.14882501002,0.24368347854491304,0.7114324665079821,1860.9337288715537,4.062198443324864,1623.036238156681,1397.534126903115,225.502111253566,3.7262387704261486,3.255327678623048,0.47091109180310076,-0.010208607864272912,-0.02782573228208096,0.06828478390849835,0.1804719517122526,0.1430126921291035,0.20028275854118394,0.013017615856453668,-0.05166466569164607,-0.13903647595555657,115.4814,-0.41,21769.4,8937142.0,1919.0999755859375,23.87108570829565,52.0,0.0001
2022-04-03,45810.99,47444.11,45530.92,46407.35,33394.67794,61.962779221754104,43903.1475,49022.20238151756,38784.092618482435,0.2331976258202246,0.7445961762435352,1864.666319666443,4.018040934607219,1600.7200920270188,1438.1713199278959,162.54877209912297,3.6572759068016762,3.335717324258774,0.32155858254290237,0.013017615856453668,-0.021660257869749677,0.054917249848038585,0.22844408844031916,0.2089374783943163,0.22505791705559597,0.003731305493634096,-0.08954055769183111,-0.1499163386834198,115.4814,-0.41,21769.4,8937142.0,1919.0999755859375,24.181830332122722,48.0,0.0001
2022-04-04,46407.36,46890.71,45118.0,46580.51,44641.87514,62.53362818788574,44268.1565,49027.75910606582,39508.55389393417,0.2150350492262232,0.7429145552039418,1858.09801111884,3.98900314985568,1578.8074408766915,1466.2985441176552,112.50889675903636,3.590122338312541,3.3865983270695277,0.20352401124301345,0.003731305493634096,-0.010356932598991286,0.05116651577093578,0.17415934967710966,0.2586551182225758,0.2109244571306761,-0.023249208735584892,-0.08214895027984881,-0.13212457313155224,115.4112,-0.38,21769.4,8937142.0,1929.199951171875,24.144988170720765,52.0,0.0001
2022-04-05,46580.5,47200.0,45353.81,45497.55,42192.74852,56.79303175644331,44487.334,49034.341349377704,39940.3266506223,0.2044180642237497,0.6110858112136389,1857.2474388960661,4.08208230750022,1457.2573302503442,1464.490301344193,-7.232971093848846,3.305255298544607,3.3703297213645436,-0.06507442281993647,-0.023249208735584892,-0.00028103503511500705,0.022157983809493853,0.1582782018379174,0.19009043343334997,0.17581165739189908,-0.05114736947374088,-0.0733819733150467,-0.16231423450273696,115.73,-0.3,21769.4,8937142.0,1922.9000244140625,23.660902502647694,53.0,0.0001
2022-04-06,45497.54,45507.14,43121.0,43170.47,60849.32936,46.842107941747464,44599.9625,48878.35689513532,40321.56810486468,0.19185641221717714,0.3329405417105326,1895.0254789749185,4.389633652297319,1159.7828295573345,1403.5488069868213,-243.76597742948684,2.634609418944808,3.2231856608805964,-0.5885762419357885,-0.05114736947374088,-0.06725983714711226,-0.07810089570801593,0.05001872841367905,0.15893848082188433,0.17004685557057653,0.006340445216371338,-0.08431735860184064,-0.09114447908489298,115.9995,-0.22,21769.4,8937592.0,1918.4000244140625,22.503372315784645,48.0,9.966e-05
2022-04-07,43170.47,43900.99,42727.35,43444.19,37396.54156,47.996311470410056,44684.2965,48789.77827152207,40578.814728477926,0.18375501431569236,0.3489694305060529,1843.4979447624244,4.243370505382709,935.3370773954884,1309.9064610685548,-374.56938367306634,2.126813872316996,3.0039113031678766,-0.8770974308508808,0.006340445216371338,-0.05166466569164607,-0.07805279081774807,0.06174046077633499,0.1335077611962885,0.1643611733720416,-0.0274416440955626,-0.07755352326743803,-0.08521553745161325,116.3512,-0.16,21769.4,8937592.0,1933.800048828125,22.465709433778848,34.0,7.473666666666668e-05
2022-04-08,43444.2,43970.62,42107.14,42252.01,42375.04203,43.55999562729565,44686.8405,48785.90149773736,40587.77950226264,0.18345718568925726,0.20300143113947344,1844.9252344222514,4.366479214650974,653.7274758168933,1178.6706640182226,-524.9431882013293,1.4908113924161732,2.701291321017536,-1.2104799286013628,-0.0274416440955626,-0.08954055769183111,-0.10926134399217458,0.011842181202854185,0.07733055034056058,0.016302398720361877,0.011880144873581244,-0.02613414131067382,-0.08652606112703276,116.4176,-0.15,21769.4,8937592.0,1941.5999755859375,21.761439292998116,37.0,8.102000000000001e-05
2022-04-09,42252.02,42800.0,42125.48,42753.97,17891.66047,45.830294491416026,44761.4335,48646.81384741096,40876.05315258904,0.17360392836440142,0.24166448062958876,1761.3248605349474,4.119675577577818,465.6856799839006,1036.0736672113583,-570.3879872274576,1.063956817695821,2.373824420353193,-1.3098676026573721,0.011880144873581244,-0.08214895027984881,-0.09165507173771381,0.013100123148361176,0.09298453449062194,0.033139056786924304,-0.013919643017946681,-0.06576208010624518,-0.11982910592864238,116.4176,-0.15,21769.4,8937592.0,1941.5999755859375,22.019968344456576,30.0,9.759666666666667e-05
2022-04-10,42753.96,43410.3,41868.0,42158.85,22771.09403,43.5914818804803,44819.2635,48497.99186207023,41140.53513792977,0.16415835847325913,0.13840582422035141,1745.6802276395942,4.140720697171755,265.57856723743316,881.9746472165733,-616.3960799791402,0.6084282488740027,2.020745186057355,-1.4123169371833524,-0.013919643017946681,-0.0733819733150467,-0.07364238544471424,0.021732771300352782,0.11829946998692531,-0.005238684340364008,-0.06234515410168928,-0.038116552040674656,-0.08753796652422918,116.4176,-0.15,21769.4,8937592.0,1941.5999755859375,21.713458245835252,34.0,6.317333333333333e-05
2022-04-11,42158.85,42414.71,39200.0,39530.45,63560.44721,35.37273917619777,44677.5795,48928.259491096534,40426.899508903465,0.1902824655528411,-0.10544777668292712,1850.6109256653376,4.681482061715305,-103.89998055238539,684.7997216627816,-788.699702215167,-0.23970579562599034,1.568654989720686,-1.8083607853466763,-0.06234515410168928,-0.08431735860184064,-0.1459060239407184,-0.03589559109561069,-0.0840952270620946,-0.09830157351769475,0.01377393882437472,0.02145839473115041,-0.0254307755160893,116.5401,-0.12,21769.4,8937592.0,1944.300048828125,20.331455540427477,32.0,6.747666666666667e-05
2022-04-12,39530.45,40699.0,39254.63,40074.94,57751.01778,37.98134942933121,44537.188500000004,49202.695806056705,39871.6811939433,0.20951063428966563,0.021783140902258538,1821.5937166892422,4.545468356756722,-348.75833018199774,478.08811129382576,-826.8464414758234,-0.8091355966511423,1.0930968724463204,-1.9022324690974628,0.01377393882437472,-0.07755352326743803,-0.12521141210626263,-0.05403604417227492,-0.09784202137718012,-0.0900949277058618,0.026771094354726355,-0.009901948699112206,-0.0585400751691707,116.3866,-0.14,21769.4,8937592.0,1972.0999755859375,20.320947465197953,20.0,-7.936e-05
2022-04-13,40074.95,41561.31,39588.54,41147.79,41342.27254,42.8741747972932,44395.005,49297.82764890167,39492.18235109832,0.22087271524810842,0.16884229427231734,1832.3920226400105,4.453196690855111,-451.0409878099599,292.2622914730686,-743.3032792830286,-1.0499633948063127,0.6644848189957938,-1.7144482138021067,0.026771094354726355,-0.02613414131067382,-0.11333463341475003,-0.040458449969171806,-0.06254280297213821,-0.07267821310030131,-0.02929464741605814,-0.00842475379601193,-0.03542814814598794,116.2796,-0.1,21769.4,8965487.0,1981.0,20.771221605249874,25.0,-8.08e-06
2022-04-14,41147.78,41500.0,39551.94,39942.38,36807.01401,39.138083924346894,44176.466,49468.82229638485,38884.10970361515,0.2396007094087088,0.09998101385461726,1840.6540210228668,4.608273270202895,-622.1949675719297,109.37083966406895,-731.5658072359987,-1.4559574734106278,0.2403963605145095,-1.6963538339251372,-0.02929464741605814,-0.06576208010624518,-0.14250874453714668,-0.09204241004958691,-0.05916097423093236,-0.08168810339658605,0.015259982004077077,0.038825928750364946,-0.08485748721032638,116.7558,-0.06,21769.4,8965487.0,1970.9000244140625,20.266060939278056,28.0,4.324666666666666e-05
